State,County,Year,Days_with_AQI,Good_Days,Moderate_Days,Unhealthy_Sensitive_Days,Unhealthy_Days,Very_Unhealthy_Days,Hazardous_Days,Max_AQI,90th_Percentile_AQI,Median_AQI,Latitude,Longitude
North Carolina,Montgomery,2013,361,307,54,0,0,0,0,80,55,37,35.2632,-79.8365
North Carolina,New Hanover,2013,363,270,93,0,0,0,0,97,60,40,34.23583,-77.9547
North Carolina,Person,2013,211,197,13,1,0,0,0,105,47,37,36.49002,-79.058272
North Carolina,Pitt,2013,262,234,28,0,0,0,0,100,51,35,35.641276,-77.360126
North Carolina,Rockingham,2013,212,188,23,1,0,0,0,105,51,40,36.308889,-79.859167
North Carolina,Rowan,2013,365,277,87,1,0,0,0,108,58,43,35.551868,-80.395039
North Carolina,Swain,2013,355,291,64,0,0,0,0,93,55,37,35.498711,-83.310242
North Carolina,Union,2013,205,182,23,0,0,0,0,84,51,38,34.974039,-80.540622
North Carolina,Wake,2013,365,248,117,0,0,0,0,90,62,44,35.8652,-78.8197
North Carolina,Yancey,2013,211,169,42,0,0,0,0,97,61,46,35.765413,-82.264944
North Dakota,Billings,2013,365,348,17,0,0,0,0,77,49,37,46.8943,-103.37853
North Dakota,Burke,2013,365,324,41,0,0,0,0,95,51,35,48.64193,-102.4018
North Dakota,Burleigh,2013,365,330,35,0,0,0,0,84,50,36,46.825425,-100.76821
North Dakota,Cass,2013,353,298,55,0,0,0,0,88,54,37,46.933754,-96.85535
North Dakota,Dunn,2013,363,339,24,0,0,0,0,67,48,34,47.342423,-102.645864
North Dakota,McKenzie,2013,365,341,24,0,0,0,0,74,49,37,47.5812,-103.2995
North Dakota,Mercer,2013,365,338,27,0,0,0,0,73,49,36,47.400624,-101.929099
North Dakota,Oliver,2013,365,334,31,0,0,0,0,84,49,37,47.185833,-101.428056
North Dakota,Williams,2013,365,235,111,11,8,0,0,200,73,45,48.465253,-102.894086
Ohio,Adams,2013,365,330,35,0,0,0,0,70,50,29,38.79471,-83.53398
Ohio,Allen,2013,362,300,60,2,0,0,0,112,58,36,40.770944,-84.0539
Ohio,Ashtabula,2013,365,329,34,2,0,0,0,108,50,30,41.959695,-80.572808
Ohio,Athens,2013,57,49,8,0,0,0,0,65,53,33,39.442165,-81.908827
Ohio,Belmont,2013,363,363,0,0,0,0,0,50,24,4,39.9679,-80.7464
Ohio,Butler,2013,365,244,118,3,0,0,0,119,71,42,39.5327,-84.7286
Ohio,Clark,2013,365,235,124,6,0,0,0,112,67,46,39.92882,-83.80949
Ohio,Clermont,2013,344,215,128,1,0,0,0,126,65,45,39.0828,-84.1441
Ohio,Clinton,2013,213,184,28,1,0,0,0,122,54,41,39.427535,-83.788916
Ohio,Columbiana,2013,351,350,1,0,0,0,0,57,21,6,40.634688,-80.545695
Ohio,Cuyahoga,2013,365,155,202,7,1,0,0,151,76,54,41.536942,-81.458871
Ohio,Delaware,2013,211,175,33,3,0,0,0,112,58,41,40.356694,-83.063971
Ohio,Fayette,2013,332,304,26,2,0,0,0,108,49,35,39.6359,-83.2605
Ohio,Franklin,2013,365,226,133,6,0,0,0,136,65,45,40.0877,-82.959773
Ohio,Geauga,2013,214,182,31,1,0,0,0,112,54,39,41.515051,-81.249906
Ohio,Greene,2013,365,240,122,2,1,0,0,159,64,44,39.66575,-83.94268
Ohio,Hamilton,2013,365,115,241,9,0,0,0,116,78,56,39.146025,-84.538375
Ohio,Jefferson,2013,365,212,149,4,0,0,0,147,67,46,40.259475,-80.639987
Ohio,Knox,2013,214,182,30,2,0,0,0,108,58,40,40.27886,-82.679563
Ohio,Lake,2013,365,226,129,10,0,0,0,150,71,44,41.758462,-81.278129
Ohio,Lawrence,2013,365,246,116,3,0,0,0,110,64,44,38.508075,-82.659241
Ohio,Licking,2013,214,190,23,1,0,0,0,105,51,41,39.954457,-82.75892
Ohio,Lorain,2013,362,289,73,0,0,0,0,93,56,35,41.463071,-82.114261
Ohio,Lucas,2013,365,252,112,1,0,0,0,108,61,42,41.679867,-83.4785
Ohio,Madison,2013,213,177,36,0,0,0,0,97,61,42,39.78819,-83.47606
Ohio,Mahoning,2013,365,250,114,1,0,0,0,119,64,43,41.09596,-80.65847
Ohio,Medina,2013,257,212,45,0,0,0,0,97,58,39,41.0604,-81.9239
Ohio,Miami,2013,214,175,37,2,0,0,0,105,61,42,40.08502,-84.113808
Ohio,Montgomery,2013,365,209,151,5,0,0,0,113,67,47,39.755969,-84.198674
Ohio,Morgan,2013,356,305,34,16,1,0,0,200,67,7,39.63223,-81.67005
Ohio,Noble,2013,348,304,43,1,0,0,0,108,54,37,39.9428,-81.3373
Ohio,Portage,2013,237,213,24,0,0,0,0,90,51,30,41.182466,-81.330486
Ohio,Preble,2013,361,235,125,1,0,0,0,113,63,45,39.83562,-84.720524
Ohio,Scioto,2013,365,342,23,0,0,0,0,75,48,19,38.588034,-82.834973
Ohio,Stark,2013,365,245,117,3,0,0,0,112,67,45,40.93133,-81.123519
Ohio,Summit,2013,365,293,69,3,0,0,0,146,60,35,41.079159,-81.516235
Ohio,Trumbull,2013,365,256,108,1,0,0,0,133,63,41,41.23172,-80.80116
Ohio,Warren,2013,349,127,219,3,0,0,0,112,71,55,39.42689,-84.20077
Ohio,Washington,2013,213,192,20,1,0,0,0,112,50,41,39.43147,-81.50131
Ohio,Wood,2013,214,186,28,0,0,0,0,100,54,39,41.377685,-83.611104
Oklahoma,Adair,2013,365,200,162,3,0,0,0,105,71,48,35.750735,-94.669697
Oklahoma,Canadian,2013,350,297,49,4,0,0,0,112,58,38,35.479215,-97.751503
Oklahoma,Carter,2013,62,51,11,0,0,0,0,69,55,33,34.244189,-97.462931
Oklahoma,Cleveland,2013,355,231,122,2,0,0,0,112,67,45,35.320105,-97.484099
Oklahoma,Comanche,2013,365,246,113,6,0,0,0,119,71,44,34.732404,-98.713351
Oklahoma,Creek,2013,353,307,44,2,0,0,0,108,58,39,36.105481,-96.361196
Oklahoma,Dewey,2013,365,256,106,3,0,0,0,112,65,43,36.158414,-98.931973
Oklahoma,Kay,2013,365,218,143,4,0,0,0,115,71,46,36.939969,-97.345
Oklahoma,Mayes,2013,275,229,44,2,0,0,0,112,61,40,36.228408,-95.249943
Oklahoma,Muskogee,2013,365,345,20,0,0,0,0,69,41,21,35.775813,-95.287067
Oklahoma,Oklahoma,2013,365,231,127,7,0,0,0,147,76,46,35.614131,-97.475083
Oklahoma,Ottawa,2013,364,276,87,1,0,0,0,108,62,39,36.985702,-94.83931
Oklahoma,Pittsburg,2013,363,234,122,7,0,0,0,108,67,45,34.829396,-95.843642
Oklahoma,Sequoyah,2013,365,300,64,1,0,0,0,105,58,38,35.40814,-94.524413
Oklahoma,Tulsa,2013,365,187,169,9,0,0,0,136,77,50,35.901324,-96.012749
Oregon,Baker,2013,365,295,70,0,0,0,0,94,58,33,44.78822,-117.8446
Oregon,Benton,2013,355,302,52,1,0,0,0,109,58,17,44.5884,-123.2673
Oregon,Clackamas,2013,215,202,13,0,0,0,0,84,46,31,45.28845,-121.782775
Oregon,Columbia,2013,361,322,39,0,0,0,0,91,51,27,45.768531,-122.7721
Oregon,Crook,2013,365,248,104,11,2,0,0,151,80,35,44.299787,-120.844773
Oregon,Deschutes,2013,365,320,45,0,0,0,0,85,54,34,44.0548,-121.2942
Oregon,Douglas,2013,365,302,63,0,0,0,0,92,59,30,43.2266,-123.36479
Oregon,Grant,2013,351,218,130,3,0,0,0,145,68,41,44.418,-118.9513
Oregon,Harney,2013,363,263,92,8,0,0,0,142,73,33,43.58925,-119.04872
Oregon,Jackson,2013,365,198,144,12,9,2,0,238,92,48,42.33155,-122.880266
Oregon,Jefferson,2013,265,248,17,0,0,0,0,70,45,23,44.63062,-121.13165
Oregon,Josephine,2013,365,231,115,6,8,3,2,350,82,37,42.434139,-123.348466
Oregon,Klamath,2013,364,217,121,22,4,0,0,164,90,38,42.909851,-122.140861
Oregon,Lake,2013,363,257,68,18,20,0,0,186,108,32,42.189215,-120.353969
Oregon,Lane,2013,365,237,107,20,1,0,0,161,82,40,43.799501,-123.053487
Oregon,Linn,2013,365,291,69,5,0,0,0,111,63,23,44.778743,-122.617048
Oregon,Marion,2013,361,279,77,5,0,0,0,123,64,33,44.943114,-123.005934
Oregon,Multnomah,2013,363,278,80,5,0,0,0,116,65,35,45.5625,-122.575278
Oregon,Umatilla,2013,364,269,89,6,0,0,0,115,67,40,45.828968,-119.262991
Oregon,Union,2013,365,275,85,5,0,0,0,145,70,33,45.3235,-118.0778
Oregon,Wallowa,2013,364,317,47,0,0,0,0,97,53,28,45.079864,-116.844808
Oregon,Wasco,2013,361,322,35,3,1,0,0,174,52,26,45.602419,-121.203387
Oregon,Washington,2013,365,278,78,8,1,0,0,151,66,33,45.470191,-122.816411
Pennsylvania,Adams,2013,365,240,122,3,0,0,0,120,67,44,39.9231,-77.3078
Pennsylvania,Allegheny,2013,365,164,183,17,1,0,0,190,81,52,40.308219,-79.869134
Pennsylvania,Armstrong,2013,360,218,135,6,1,0,0,174,74,46,40.814183,-79.56475
Pennsylvania,Beaver,2013,365,210,148,6,1,0,0,166,71,47,40.685019,-80.324775
Pennsylvania,Berks,2013,365,204,149,12,0,0,0,141,77,48,40.377222,-75.914444
Pennsylvania,Blair,2013,365,218,144,3,0,0,0,115,68,46,40.535278,-78.370833
Pennsylvania,Bradford,2013,306,304,2,0,0,0,0,64,44,31,41.705226,-76.512726
Pennsylvania,Bucks,2013,365,217,134,14,0,0,0,128,78,45,40.107222,-74.882222
Pennsylvania,Cambria,2013,365,214,148,3,0,0,0,129,70,46,40.309722,-78.915
Pennsylvania,Centre,2013,365,278,85,2,0,0,0,112,62,42,40.7208,-77.9319
Pennsylvania,Chester,2013,365,221,141,3,0,0,0,113,70,46,39.834461,-75.768242
Pennsylvania,Clearfield,2013,347,313,34,0,0,0,0,97,50,36,41.1175,-78.526194
Pennsylvania,Cumberland,2013,364,223,132,9,0,0,0,135,66,44,40.246528,-77.18675
Pennsylvania,Dauphin,2013,365,194,162,9,0,0,0,139,77,48,40.272222,-76.681389
Pennsylvania,Delaware,2013,365,204,156,5,0,0,0,119,72,48,39.818715,-75.413973
Pennsylvania,Elk,2013,361,332,28,1,0,0,0,105,49,36,41.598119,-78.767867
Pennsylvania,Erie,2013,365,195,170,0,0,0,0,100,68,48,42.14175,-80.038611
Pennsylvania,Franklin,2013,344,279,61,4,0,0,0,115,61,40,39.961111,-77.475556
Pennsylvania,Greene,2013,358,323,33,2,0,0,0,126,50,37,39.80933,-80.26567
Pennsylvania,Indiana,2013,355,276,72,6,1,0,0,169,67,39,40.56333,-78.919972
Pennsylvania,Lackawanna,2013,365,273,91,1,0,0,0,101,64,42,41.442778,-75.623056
Pennsylvania,Lancaster,2013,365,205,152,8,0,0,0,142,74,47,40.043833,-76.1124
Pennsylvania,Lawrence,2013,365,333,29,3,0,0,0,136,50,34,40.995848,-80.346442
Pennsylvania,Lebanon,2013,365,220,134,11,0,0,0,141,74,45,40.337328,-76.383447
Pennsylvania,Lehigh,2013,365,317,46,2,0,0,0,101,54,35,40.611944,-75.4325
Pennsylvania,Luzerne,2013,365,339,25,1,0,0,0,108,49,33,41.265556,-75.846389
Pennsylvania,Lycoming,2013,361,330,31,0,0,0,0,97,48,34,41.266263,-77.231189
Pennsylvania,Mercer,2013,365,225,137,3,0,0,0,147,71,45,41.4271,-80.1451
Pennsylvania,Monroe,2013,365,269,95,1,0,0,0,101,61,40,41.08306,-75.32328
Pennsylvania,Montgomery,2013,365,244,115,6,0,0,0,115,67,42,40.112222,-75.309167
Pennsylvania,Northampton,2013,365,202,156,7,0,0,0,134,74,48,40.628056,-75.341111
Pennsylvania,Philadelphia,2013,365,168,187,10,0,0,0,122,77,52,39.988842,-75.207205
Pennsylvania,Somerset,2013,318,294,23,1,0,0,0,105,49,35,39.9878,-79.2515
Pennsylvania,Tioga,2013,365,326,38,1,0,0,0,112,51,36,41.644722,-76.939167
Pennsylvania,Warren,2013,364,310,43,11,0,0,0,136,62,14,41.825708,-79.119952
Pennsylvania,Washington,2013,365,196,165,4,0,0,0,147,71,49,40.268963,-80.243995
Pennsylvania,Westmoreland,2013,365,206,156,3,0,0,0,129,69,48,40.392922,-79.024456
Pennsylvania,York,2013,365,223,136,6,0,0,0,143,74,47,39.8751,-76.912256
Puerto Rico,Adjuntas,2013,93,91,2,0,0,0,0,54,36,16,18.175378,-66.725988
Puerto Rico,Bayamon,2013,361,353,2,2,4,0,0,200,24,9,18.420089,-66.150615
Puerto Rico,Catano,2013,365,351,10,3,1,0,0,156,38,19,18.440774,-66.126531
Puerto Rico,Fajardo,2013,324,321,3,0,0,0,0,52,32,19,18.383983,-65.618888
Puerto Rico,Guayama,2013,123,121,2,0,0,0,0,55,35,18,17.955378,-66.162122
Puerto Rico,Guaynabo,2013,331,311,20,0,0,0,0,65,45,28,18.422595,-66.120012
Puerto Rico,Juncos,2013,341,341,0,0,0,0,0,33,24,4,18.177939,-65.915482
Puerto Rico,Mayagnez,2013,81,80,1,0,0,0,0,55,36,20,18.216038,-67.144107
Puerto Rico,Ponce,2013,362,345,17,0,0,0,0,61,45,26,18.009558,-66.627249
Puerto Rico,San Juan,2013,340,340,0,0,0,0,0,32,23,16,18.449814,-66.05251
Rhode Island,Kent,2013,362,315,41,6,0,0,0,143,54,36,41.615237,-71.72
Rhode Island,Providence,2013,365,241,118,6,0,0,0,150,65,44,41.841039,-71.36097
Rhode Island,Washington,2013,360,318,33,8,1,0,0,169,54,38,41.377434,-71.524337
South Carolina,Aiken,2013,219,209,10,0,0,0,0,80,49,37,33.342226,-81.788731
South Carolina,Anderson,2013,221,211,10,0,0,0,0,80,46,34,34.635958,-82.810667
South Carolina,Berkeley,2013,234,230,4,0,0,0,0,71,46,32,33.183016,-80.030712
South Carolina,Charleston,2013,365,302,63,0,0,0,0,84,55,37,32.790984,-79.958694
South Carolina,Chesterfield,2013,350,250,100,0,0,0,0,80,59,41,34.615367,-80.198787
South Carolina,Darlington,2013,227,216,11,0,0,0,0,93,47,36,34.285696,-79.744859
South Carolina,Edgefield,2013,325,291,34,0,0,0,0,75,51,31,33.739963,-81.853635
South Carolina,Florence,2013,219,151,68,0,0,0,0,74,62,41,34.1675,-79.56266
South Carolina,Greenville,2013,365,281,84,0,0,0,0,93,58,41,34.751848,-82.256701
South Carolina,Lexington,2013,365,284,81,0,0,0,0,80,56,36,33.969145,-81.06629
South Carolina,Oconee,2013,320,319,1,0,0,0,0,67,41,1,34.805261,-83.2377
South Carolina,Richland,2013,365,274,91,0,0,0,0,97,57,41,34.131262,-80.868318
South Carolina,Spartanburg,2013,356,262,93,1,0,0,0,105,59,41,34.955566,-81.924797
South Carolina,York,2013,333,309,24,0,0,0,0,87,48,33,34.9127,-80.8745
South Dakota,Brookings,2013,365,322,43,0,0,0,0,93,54,38,44.348604,-96.807299
South Dakota,Brown,2013,121,100,21,0,0,0,0,75,55,26,45.468596,-98.494061
South Dakota,Codington,2013,361,278,83,0,0,0,0,82,59,36,44.89965,-97.128802
South Dakota,Custer,2013,365,329,36,0,0,0,0,74,50,40,43.55764,-103.48386
South Dakota,Jackson,2013,364,332,32,0,0,0,0,93,49,36,43.74561,-101.941218
South Dakota,Meade,2013,349,320,29,0,0,0,0,87,50,39,44.155636,-103.315765
South Dakota,Minnehaha,2013,364,258,106,0,0,0,0,99,65,43,43.54792,-96.700769
South Dakota,Pennington,2013,365,270,95,0,0,0,0,94,59,37,44.087397,-103.273777
South Dakota,Union,2013,365,254,110,1,0,0,0,114,64,42,42.751518,-96.707208
Tennessee,Anderson,2013,295,279,16,0,0,0,0,77,47,35,35.964969,-84.22317
Tennessee,Blount,2013,365,304,60,1,0,0,0,105,54,42,35.603056,-83.783611
Tennessee,Claiborne,2013,347,331,16,0,0,0,0,80,46,36,36.46983,-83.826511
Tennessee,Davidson,2013,365,242,122,1,0,0,0,101,60,45,36.1424,-86.7341
Tennessee,DeKalb,2013,346,332,14,0,0,0,0,97,47,36,36.0388,-85.7331
Tennessee,Dyer,2013,99,75,24,0,0,0,0,66,58,36,36.05266,-89.382157
Tennessee,Hamilton,2013,288,226,61,1,0,0,0,101,59,43,35.102638,-85.162194
Tennessee,Jefferson,2013,242,197,43,2,0,0,0,101,61,43,36.105629,-83.602077
Tennessee,Knox,2013,362,245,117,0,0,0,0,87,60,44,36.019186,-83.87381
Tennessee,Lawrence,2013,110,90,20,0,0,0,0,64,55,33,35.116878,-87.419725
Tennessee,Loudon,2013,281,234,47,0,0,0,0,80,56,41,35.721095,-84.343035
Tennessee,Madison,2013,114,88,26,0,0,0,0,68,55,33,35.705319,-88.81964
Tennessee,Maury,2013,109,93,16,0,0,0,0,59,52,31,35.65188,-87.0096
Tennessee,McMinn,2013,100,81,19,0,0,0,0,65,57,35,35.450115,-84.596195
Tennessee,Montgomery,2013,365,296,69,0,0,0,0,77,56,35,36.611411,-87.384666
Tennessee,Putnam,2013,113,96,17,0,0,0,0,66,53,33,36.185702,-85.492107
Tennessee,Roane,2013,365,148,216,1,0,0,0,121,67,53,35.939078,-84.542802
Tennessee,Sevier,2013,364,299,65,0,0,0,0,100,58,44,35.562872,-83.497941
Tennessee,Shelby,2013,365,234,128,3,0,0,0,122,67,44,35.378153,-89.83447
Tennessee,Sullivan,2013,364,276,81,7,0,0,0,136,65,42,36.513026,-82.550498
Tennessee,Sumner,2013,283,217,66,0,0,0,0,100,61,43,36.29756,-86.653137
Tennessee,Williamson,2013,244,227,17,0,0,0,0,87,48,37,35.949765,-87.138246
Tennessee,Wilson,2013,239,217,22,0,0,0,0,77,50,39,36.060895,-86.286291
Texas,Bell,2013,362,294,64,4,0,0,0,115,67,40,31.088002,-97.679734
Texas,Bexar,2013,365,221,127,15,2,0,0,154,77,47,29.635,-98.4177
Texas,Bowie,2013,57,43,14,0,0,0,0,94,67,38,33.436111,-94.07778
Texas,Brazoria,2013,365,316,41,5,3,0,0,172,58,34,29.043759,-95.472946
Texas,Brewster,2013,360,284,76,0,0,0,0,90,61,43,29.30265,-103.17781
Texas,Cameron,2013,365,255,110,0,0,0,0,95,67,42,26.0711,-97.1577
Texas,Collin,2013,362,277,71,14,0,0,0,140,77,40,33.136025,-96.824473
Texas,Culberson,2013,101,94,5,2,0,0,0,120,44,21,31.83345,-104.810224
Texas,Dallas,2013,365,168,176,20,1,0,0,154,88,52,32.92118,-96.75355
Texas,Denton,2013,365,231,102,30,2,0,0,161,97,45,33.410648,-96.94459
Texas,Ector,2013,365,318,46,1,0,0,0,112,53,30,31.870259,-102.334745
Texas,El Paso,2013,365,165,186,11,3,0,0,168,84,53,31.86247,-106.5473
Texas,Ellis,2013,365,253,104,8,0,0,0,150,75,44,32.175417,-96.870189
Texas,Galveston,2013,365,306,58,1,0,0,0,112,56,38,29.254474,-94.861289
Texas,Gregg,2013,364,300,59,5,0,0,0,129,64,36,32.378696,-94.711813
Texas,Harris,2013,365,169,176,18,2,0,0,197,81,52,29.7216,-95.49265
Texas,Harrison,2013,365,263,99,3,0,0,0,108,64,41,32.470228,-94.481595
Texas,Hidalgo,2013,365,283,81,1,0,0,0,106,65,38,26.288622,-98.152066
Texas,Hood,2013,360,298,56,5,1,0,0,169,67,37,32.442304,-97.803529
Texas,Hunt,2013,365,313,49,3,0,0,0,115,61,38,33.153088,-96.115572
Texas,Jefferson,2013,365,238,118,9,0,0,0,122,71,45,29.8442,-93.9652
Texas,Johnson,2013,352,289,52,11,0,0,0,143,71,37,32.469701,-97.169271
Texas,Kaufman,2013,365,270,90,5,0,0,0,133,66,42,32.731919,-96.317911
Texas,Kleberg,2013,349,293,55,1,0,0,0,107,55,31,27.426981,-97.298692
Texas,Lubbock,2013,334,310,23,0,1,0,0,165,45,26,33.58553,-101.78698
Texas,Maverick,2013,330,279,50,1,0,0,0,105,54,29,28.704607,-100.451156
Texas,McLennan,2013,360,271,85,4,0,0,0,115,65,41,31.653086,-97.070704
Texas,Montgomery,2013,363,260,97,6,0,0,0,150,67,43,30.350302,-95.425128
Texas,Navarro,2013,365,267,93,5,0,0,0,126,69,42,31.9041,-96.352
Texas,Nueces,2013,365,274,91,0,0,0,0,100,64,42,27.811817,-97.465703
Texas,Orange,2013,365,293,71,1,0,0,0,129,60,40,30.194167,-93.866944
Texas,Parker,2013,339,279,50,10,0,0,0,140,71,38,32.868773,-97.905931
Texas,Polk,2013,273,251,21,1,0,0,0,101,50,35,30.7017,-94.6742
Texas,Potter,2013,352,339,13,0,0,0,0,73,39,22,35.3165,-101.7418
Texas,Randall,2013,355,269,84,2,0,0,0,122,74,43,34.8803,-101.6649
Texas,Rockwall,2013,361,300,52,9,0,0,0,119,67,39,32.936523,-96.459211
Texas,Smith,2013,357,306,47,4,0,0,0,126,61,38,32.344027,-95.415754
Texas,Tarrant,2013,365,210,128,23,4,0,0,187,90,48,32.65637,-97.088598
Texas,Travis,2013,365,249,112,4,0,0,0,129,70,44,30.35386,-97.69166
Texas,Victoria,2013,336,320,16,0,0,0,0,80,46,31,28.836214,-97.005525
Texas,Webb,2013,365,275,87,3,0,0,0,122,66,40,27.599444,-99.533333
Utah,Box Elder,2013,365,213,130,20,2,0,0,152,90,47,41.945874,-112.233973
Utah,Cache,2013,365,192,129,28,16,0,0,174,114,49,41.842649,-111.852199
Utah,Carbon,2013,362,252,108,2,0,0,0,115,67,44,39.60996,-110.800749
Utah,Davis,2013,365,297,57,11,0,0,0,140,58,41,41.041609,-112.233281
Utah,Duchesne,2013,365,173,148,17,22,5,0,213,112,51,40.216779,-110.182742
Utah,Garfield,2013,345,305,38,2,0,0,0,105,51,40,37.618383,-112.174368
Utah,Salt Lake,2013,365,186,129,42,8,0,0,160,122,50,40.662878,-111.901188
Utah,San Juan,2013,343,269,74,0,0,0,0,97,64,44,38.45832,-109.82126
Utah,Tooele,2013,343,237,91,15,0,0,0,147,77,44,40.600532,-112.353414
Utah,Uintah,2013,365,134,167,22,23,19,0,238,164,58,40.44,-109.3
Utah,Utah,2013,365,187,137,25,16,0,0,189,105,50,40.136336,-111.660502
Utah,Washington,2013,365,276,87,2,0,0,0,112,67,44,37.1983,-113.1506
Utah,Wayne,2013,119,119,0,0,0,0,0,35,19,9,38.302177,-111.293349
Utah,Weber,2013,365,168,157,35,5,0,0,162,105,52,41.303614,-111.987871
Vermont,Bennington,2013,365,324,40,1,0,0,0,101,51,36,42.88759,-73.24984
Vermont,Chittenden,2013,365,305,59,1,0,0,0,133,56,39,44.4762,-73.2106
Vermont,Rutland,2013,361,271,87,3,0,0,0,128,68,34,43.608056,-72.982778
Vermont,Windham,2013,118,115,3,0,0,0,0,53,28,12,42.9561,-72.9098
Virgin Islands,St Croix,2013,81,78,3,0,0,0,0,72,33,3,17.712474,-64.784868
Virgin Islands,St John,2013,111,95,16,0,0,0,0,85,55,24,18.334399,-64.795972
Virginia,Albemarle,2013,364,312,52,0,0,0,0,74,54,36,38.07657,-78.50397
Virginia,Arlington,2013,363,299,63,1,0,0,0,115,61,37,38.8577,-77.05922
Virginia,Bristol City,2013,113,91,22,0,0,0,0,74,54,33,36.608,-82.1641
Virginia,Caroline,2013,169,154,15,0,0,0,0,90,50,37,38.20087,-77.37742
Virginia,Carroll,2013,59,59,0,0,0,0,0,31,16,9,36.70067,-80.87978
Virginia,Charles,2013,364,335,28,1,0,0,0,150,49,31,37.34438,-77.25925
Virginia,Chesterfield,2013,260,226,34,0,0,0,0,87,54,37,37.35748,-77.59355
Virginia,Fairfax,2013,365,283,81,1,0,0,0,119,59,39,38.76835,-77.18347
Virginia,Fauquier,2013,211,201,10,0,0,0,0,80,46,33,38.47367,-77.76772
Virginia,Frederick,2013,365,282,82,1,0,0,0,115,58,39,39.28102,-78.08157
Virginia,Giles,2013,356,332,24,0,0,0,0,84,49,38,37.3232,-80.4572
Virginia,Hampton City,2013,358,308,48,2,0,0,0,105,54,35,37.103733,-76.387017
Virginia,Hanover,2013,196,172,23,1,0,0,0,140,54,39,37.60613,-77.2188
Virginia,Henrico,2013,365,296,69,0,0,0,0,100,59,39,37.67132,-77.5664
Virginia,Hopewell City,2013,62,62,0,0,0,0,0,23,17,12,37.289616,-77.291816
Virginia,Loudoun,2013,365,323,40,2,0,0,0,115,51,34,39.02473,-77.48925
Virginia,Lynchburg City,2013,118,105,13,0,0,0,0,71,51,28,37.332706,-79.215011
Virginia,Madison,2013,357,319,38,0,0,0,0,80,51,41,38.5231,-78.43471
Virginia,Norfolk City,2013,364,344,20,0,0,0,0,90,45,23,36.85555,-76.30135
Virginia,Prince Edward,2013,337,320,16,1,0,0,0,105,47,34,37.1655,-78.3069
Virginia,Prince William,2013,365,341,24,0,0,0,0,100,48,29,38.85287,-77.63462
Virginia,Richmond City,2013,92,91,1,0,0,0,0,55,37,25,37.59088,-77.46925
Virginia,Roanoke,2013,363,327,36,0,0,0,0,80,50,36,37.28342,-79.88452
Virginia,Roanoke City,2013,97,86,11,0,0,0,0,78,54,26,37.27494,-79.98567
Virginia,Rockbridge,2013,262,247,15,0,0,0,0,71,46,34,37.62668,-79.51257
Virginia,Rockingham,2013,365,334,31,0,0,0,0,77,50,34,38.47753,-78.81952
Virginia,Salem City,2013,108,93,15,0,0,0,0,80,53,35,37.297883,-80.081017
Virginia,Stafford,2013,214,195,18,1,0,0,0,101,50,39,38.48123,-77.3704
Virginia,Suffolk City,2013,214,193,20,1,0,0,0,115,50,38,36.66525,-76.73078
Virginia,Virginia Beach City,2013,357,309,48,0,0,0,0,77,54,28,36.841883,-76.181233
Virginia,Winchester City,2013,57,57,0,0,0,0,0,19,14,9,39.18397,-78.16308
Virginia,Wythe,2013,213,205,8,0,0,0,0,87,47,39,36.89117,-81.25423
Washington,Adams,2013,342,333,9,0,0,0,0,59,30,15,47.12,-118.3819
Washington,Asotin,2013,323,252,71,0,0,0,0,98,62,31,46.425416,-117.060445
Washington,Benton,2013,362,309,50,2,0,0,1,515,57,23,46.204582,-119.243743
Washington,Chelan,2013,365,275,90,0,0,0,0,99,65,27,47.334444,-120.095556
Washington,Clallam,2013,365,323,42,0,0,0,0,83,53,35,48.006295,-122.973953
Washington,Clark,2013,365,266,86,10,3,0,0,157,68,33,45.64336,-122.58737
Washington,Columbia,2013,340,313,27,0,0,0,0,81,45,21,46.318,-117.985
Washington,Cowlitz,2013,365,317,48,0,0,0,0,82,54,22,46.139444,-122.961944
Washington,Franklin,2013,333,292,41,0,0,0,0,82,54,23,46.5754,-119.0021
Washington,Grant,2013,337,294,43,0,0,0,0,85,53,24,47.241153,-119.847824
Washington,Grays Harbor,2013,365,316,49,0,0,0,0,71,54,21,46.97228,-123.83173
Washington,Jefferson,2013,362,344,18,0,0,0,0,64,39,21,48.12919,-122.77897
Washington,King,2013,365,216,143,6,0,0,0,149,72,46,47.386111,-122.230278
Washington,Kitsap,2013,349,341,8,0,0,0,0,75,40,17,47.592675,-122.627397
Washington,Kittitas,2013,348,292,56,0,0,0,0,93,57,18,47.399815,-121.427096
Washington,Klickitat,2013,118,112,6,0,0,0,0,66,34,14,45.735931,-121.488398
Washington,Lewis,2013,330,287,43,0,0,0,0,80,53,23,46.624184,-121.388064
Washington,Mason,2013,336,271,65,0,0,0,0,75,57,25,47.21355,-123.10081
Washington,Okanogan,2013,365,247,112,6,0,0,0,131,68,35,48.354124,-120.105116
Washington,Pierce,2013,365,274,86,5,0,0,0,113,71,43,47.14,-122.3003
Washington,Skagit,2013,365,344,21,0,0,0,0,60,46,32,48.4102,-122.3376
Washington,Snohomish,2013,365,276,87,2,0,0,0,115,71,29,48.054315,-122.171529
